source_file,pdf_page,topic,context,interpretation
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,80,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 263,488 263,488 330010 Various Casino Cemetery 5.7% 278,392 286,745 295,346 304,207 35,091 35,091 330020",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,81,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue Waste Collection Charges 5,811,865 5,811,865 140000 0030 Annual Charges 4.7% 6,087,910 6,371,631 6,592,9",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,82,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) 20,187 20,187 140160 3025 Bora Ridge Transfer Station 23.9% 25,014 25,552 21,105 21,698 ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,85,deferral,"Total Sustain Loan Funds Utilised 1,000,000 0 0 0 Total Loan Funds Utilised 1,000,000 0 0 2,500,000 Deferred Debtor Repayments Sustain Governance & Advocacy Deferred Debtor Repay - Pac Coast Rail 1,875 1,910 1,950 1,990 Total Governance & Advocacy 1,875 1,910 1,950 1,990 Total Sustain Deferred Debtor Repayments 1,875 1,910 1,950 1,990 Total De",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2020_pages.json,37,deferral,"y assessing Expressions of Interest for the next round of the Rural Landholder Initiative. This was delayed due to COVID-19 but is now underway with plans to announce the successful recipients by the end of 2020. Council is also looking at innovative new ways to deliver its field days, with plans for online events featuring guest presenters on Z",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2020_pages.json,53,deferral, adjusted its governance and work plans to reflect the NSW Office of Local Government’s decision to postpone local government elections until September 2021 and extend the term of Council by 12 months. Council undertook the first half of a major community consultation exercise to gather feedback for a review of the 10-year Community Strategic Pl,Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2020_pages.json,54,deferral,"smore LGA 33% of all eResources on loan were borrowed since COVID-19 started The NSW Government has postponed the September 2020 local government elections for 12 months due to the COVID-19 pandemic. The decision was deemed necessary to ensure the health and safety of voters, NSW Electoral Commission staff and election candidates. The current te",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2020_pages.json,55,deferral,t elections. Other events were cancelled when COVID-19 broke out and the Office of Local Government postponed the September 2020 election for 12 months. Information sessions will be rescheduled for early 2021 to coincide with the lead-up to the September local government elections. Delivering regional library services Richmond Tweed Regional Lib,Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2020_pages.json,57,deferral,nd helps determine Council’s key focus areas for the future. Some elements of the consultation were delayed due to COVID-19 and the NSW Government’s decision to extend Council’s term for an additional 12 months. This has also extended the date for adoption of a new Community Strategic Plan. Council will conduct further community consultation to ,Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2020_pages.json,79,deferral," General 732,055 • Water 232,904 • Wastewater 220,942 • Domestic Waste 183,433 Other Abandonments 0 Postponed Rates & Interest 0 Rates & Charges Hardship Policy 11,596 Total 1,380,930",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2020_pages.json,83,deferral,"d: Planning and processes 38,000 53,629 -15,629 Operations scheduled in the previous year that were postponed due to weather were completed this year. 2 Cleaning up our own backyard: Supporting the community 49,000 50,480 -1,480 3 Working with rural landholders 306,000 353,510 -47,510 Partnerships that were in a development phase in the previous",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2022_pages.json,3,deferral,"cted Councillors and a new Delivery Program early in 2021, however COVID-19 restrictions forced the postponement of elections until December 2021. This meant that the Delivery Program 2017-2021 continued to guide Council operations for the 2021/22 financial year. The catastrophic natural disasters across February and March of 2022 completely der",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2022_pages.json,13,deferral,"d additional funding for post-flood site maintenance works in the urban riparian sites. After being delayed by the February natural disaster, construction began on the $650,000 ‘Solar Carpark’ in the Council-owned Clyde Campbell carpark. Council’s SRV-fund contributed to bush regeneration in urban reserves, covering more than 50 hectares of urba",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2022_pages.json,14,deferral,"egan on Lismore’s first Electric Vehicle (EV) charging station in the heart of the CBD. After being delayed due to the February natural disaster, construction began in June 2022 on the $650,000 ‘Solar Carpark’ in the Council-owned Clyde Campbell carpark. The infrastructure includes the installation of an architectural ‘butterfly-shaped’ awning, ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2022_pages.json,17,deferral,"relief for those who were affected by the 28 February natural disaster and March flood. Following a delayed Local Government election, Steve Krieg was declared the new popularly elected Mayor of Lismore City Council. Council staff set up and coordinated the GSAC Evacuation Centre as a temporary ‘overflow’ centre for our flood-affected community ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2022_pages.json,28,deferral,"ral $668,812 • Water $223,584 • Wastewater $215,123 • Domestic Waste $185,946 Other Abandonments $0 Postponed Rates & Interest $0 Written off due to hardship $0 Total $1,293,465 Recovery and Threat Abatement Plans Fisheries Management Act 1994, s220ZT (2) Recovery and threat abatement plans - Councils identified in a recovery and threat abatemen",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2022_pages.json,29,deferral,"hieved as a result of the Special Variation Total Income Received ($): $393,600 ($583,200 including carry forward) Details (Expenditure as funded by SRV) Budget ($)* Actual ($) Diff ($) Reason for $ Difference Promotion – Businesses and Events $145,000 $77,081 $67,919 2022 floods and 2021 pandemic severely impacted priorities, events and marketing del",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2022_pages.json,30,deferral,"ID-19 and 2022 floods on Council and partners, meant programs went online, microgrant projects were postponed, and other plans paused to focus on essential recovery and business renewal priorities. • Learning and training programs $20,000 • Microgrant pilot for new activation projects $50,000 • Sustainable innovation pilot $15,000 • Business com",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2022_pages.json,31,deferral,"r the LGA. The report was finalised in March 2022. • The associated workshops/ field days (x4) were postponed due to the Feb/March 2022 flood events 2 • Strengthened connections between community and environment, and enhanced capacity in the community to support biodiversity outcomes Coastal Management Program (CMP) • Council contributed to the ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_fs2022_pages.json,5,annual_pair,"Lismore City Council | Income Statement | for the year ended 30 June 2022 §Statement§ Original unaudited budget Actual Actual 2022 $ '000 Notes 2022 2021 Income from continuing operations 58,455 Rates and annual charges B2-1 58,912 56,946 34,046 User charges and fees B2-2 24,721 28,797 7,451 Other revenues B2-3 10,677 5,424 15,081 Grants and contrib",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_fs2022_pages.json,9,deferral,"f investments – – 2,540 Sale of real estate assets 2,301 – – Proceeds from sale of IPPE 779 1,401 – Deferred debtors receipts 9 10 Payments: – Purchase of investments – (17,000) – Acquisition of term deposits (23,000) – (64,888) Payments for IPPE (32,656) (33,715) – Purchase of real estate assets (129) – (58,685) Net cash provided by (or used ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_fs2022_pages.json,9,annual_pair,"Lismore City Council | Statement of Cash Flows | for the year ended 30 June 2022 §Statement§ Original unaudited budget Actual Actual 2022 $ '000 Notes 2022 2021 Cash flows from operating activities Receipts: 57,812 Rates and annual charges 57,827 56,776 33,906 User charges and fees 26,908 30,842 733 Interest received 995 1,359 51,174 Grants and contributio",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_fs2022_pages.json,30,deferral,"smore City Council, its businesses and infrastructure. Capital Grants - Grant projects planned were delayed due to Council’s flood response. Interest and investment revenue 603 809 206 34% F Council’s investment portfolio was higher than forecast throughout the year, this coupled with the major increases in the cash rate applied by the Reserve B",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_fs2022_pages.json,31,deferral,"act on Lismore City Council, its businesses and infrastructure. Capital works planned for 2022 were delayed as Council concentrated on emergency work. Cash flows from financing activities (4,512) (5,908) (1,396) 31% U Council did not borrow from external sources as outlined within the adopted 2022 Operational Plan. Council was able to fund this ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_fs2022_pages.json,34,deferral,"e, Council has internally allocated funds to the following: Employees leave entitlement 2,926 3,057 Carry forward and revote works 9,129 11,020 Specific purpose unexpended loans 291 1,225 SRV related 1,543 1,099 Emergencies 1,100 1,100 Economic Development 1,000 1,000 Public Infrastructure 15,186 8,096 Total internal allocations 31,175 26,597 §Total§ ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_fs2022_pages.json,35,deferral," 2,881 826 Accrued revenues – Interest on investments 345 – 261 – – Other income accruals 261 – – – Deferred debtors 9 205 8 215 Loans to sporting clubs 25 122 25 148 Miscellaneous works and services 2,893 – 1,475 – Net GST receivable 908 – 1,127 – Tender deposits and bonds 1,240 – 1,805 – Other debtors – Insurance Claim 2,472 – – – Other debt",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_fs2022_pages.json,50,deferral,"t that it is probable that some or all of the facility will be drawn down. In this case, the fee is deferred until the drawdown occurs. To the extent that there is no evidence that it is probable that some or all of the facility will be drawn down, the fee is capitalised as a prepayment for liquidity services and amortised over the period of t",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_fs2022_pages.json,51,deferral,"abilities in the Statement of Financial Position if Council does not have an unconditional right to defer settlement for at least 12 months after the reporting date, regardless of when the actual settlement is expected to occur and therefore all annual leave and vested long service leave (or that which vests within 12 months) is presented as c",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_fs2022_pages.json,117,deferral,"i = e x (c + g) 642 231 Sub-total k = (c + g + h + i + j) 32,735 33,254 Plus (or minus) last year’s carry forward total l 1 3 Sub-total n = (l + m) 1 3 Total permissible income o = k + n 32,736 33,257 Less notional general income yield p 32,733 32,416 Catch-up or (excess) result q = o – p 3 841 Carry forward to next year 4 t = q + r + s 3 841 Notes (1",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,4,revision,"Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 8,662,767 11,564,820 Connecting People & Places 19.8% 10,382,158 9,627,013 9,852,589 10,084,090 3,528,83",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,4,deferral,": Non-Operating Funds Employed 0 0 Loan Funds Used 0.0% 2,000,000 1,000,000 1,000,000 0 1,300 1,300 Deferred Debtor Repayments 36.9% 1,780 1,833 1,888 1,945 3,070,591 845,128 Proceeds from Sale of Assets -2.8% 2,983,413 3,117,080 3,463,375 2,835,697 Less: Funds Deployed for Non-Operating Purposes 18,605,450 19,951,750 Asset Acquisition 86.0% 3",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,5,revision,"Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 21,952 2,605 Festivals and Events 3.0% 22,611 23,289 23,988 24,708 0 0 Swimming Pools 0.0% 0 0 0 0 1,241",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,6,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 21,952 0 170550 0290 Events - Casino Beef Week 3.0% 22,611 23,289 23,988 24,708 0 550 170664 0815 Events",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,7,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) 0 1,000 170671 3250 Woodburn Orchid Spring Show 0.0% 0 0 0 0 0 19,555 170674 3238 Cow To",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,8,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 0 0 Total Operating Revenue 0.0% 0 0 0 0 Operating Expenditure 128,075 128,075 280010 Various Casino Swi",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,9,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 78,877 121,758 220010 Various Public Libraries Revenue -100.0% 0 0 0 0 1,162,205 1,253,745 230010 Variou",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,10,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 1,172,497 1,053,202 240010 Various Fire Control Revenue 0.0% 1,172,806 1,776,450 1,823,515 1,871,837 0 1",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,11,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Statutory Contributions 110,877 110,877 240500 Various NSW Fire and Rescue 11.7% 123,810",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,12,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 248,363 248,363 330010 Various Casino Cemetery 3.0% 255,814 263,488 271,392 279,535 33,075 33,075 330020",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,13,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 31,909 31,909 290000 Various Sports Grounds Revenue 3.0% 32,867 33,853 34,869 35,915 31,900 41,900 29010",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,14,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Sports Grounds - Evans Head 33,080 33,080 290400 Various Paddon/Coast Guard Park 6.7% 35",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,15,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Parks - Evans Head 5,110 5,110 300400 Various Airforce Beach -54.6% 2,319 2,388 2,457 2,",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,16,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Public Toilets 60,003 60,003 340010 3330 Casino 4.0% 62,428 64,252 66,137 68,077 8,586 8",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,17,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 5,257 5,257 270005 1180 Casino Art Gallery 3.0% 5,415 5,577 5,744 5,916 740 740 270010 1180 Casino Band ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,18,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Indirect Expenditure 132,567 132,567 270991 3998 Activity Based Costing - Expense 5.0% 1",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,19,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 372,467 372,467 370000 0480 Urban Local Roads 45.8% 543,227 368,933 303,682 297,682 598,163 598,163 3900",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,20,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Indirect Expenditure 370,018 370,018 370991 3998 Activity Based Costing - Expense -0.9% ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,21,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Unsealed Roads Maintenance Unsealed Grading 483,038 440,038 430008 4221 Lower River 0.0%",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,22,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Street Lighting (cont) 2,874 2,874 470050 3455 Rappville -11.8% 2,535 1,849 1,941 2,038 ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,23,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 0 0 Total Operating Revenue 0.0% 0 0 0 0 Operating Expenditure Communications and Marketing 51,842 51,84",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,24,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 0 1,887 260100 0370 Contribution - Youth Week 0.0% 1,800 0 0 0 0 1,887 Total Operating Revenue 0.0% 1,80",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,25,revision,"Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 0 120,000 Economic Development 0.0% 95,000 0 0 0 25,744 155,744 Tourism 11.7% 28,766 29,029 9,301 29,579",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,26,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 0 0 170035 0590 Paddock to Plate 0.0% 95,000 0 0 0 0 50,000 170021 0590 REgener8 - Bushfire Recovery Fun",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,27,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 22,744 22,744 170200 0460 Tourism Revenue -74.6% 5,766 25,939 6,118 26,301 3,000 3,000 170300 1180 Woodb",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,28,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue Planning & Development Services 36,419 36,419 320100 0020 Advertising Fees 64.7% 60,000 61,800 63,654 65",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,29,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Indirect Expenditure 500 500 320990 3999 Depreciation 0.0% 500 500 500 500 957,739 957,7",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,30,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 152,984 152,984 510010 0920 Casino Depot Stockpile 3.0% 157,574 162,302 167,171 172,187 8,240 8,240 5100",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,31,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Woodview Quarry Indirect Expenditure 89,379 89,379 530991 3998 Activity Based Costing - ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,32,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 10,000 0 190010 0020 Advertising Fees 0.0% 10,000 10,000 10,000 10,000 2,000 19,090 190010 0290 Contribu",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,33,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) 5,230 8,412 190030 3715 All Breeds Sale 2.8% 5,376 5,526 5,681 5,840 0 160,000 190040 34",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,34,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 84,872 224,872 200000 0870 Private Works Revenue 3.0% 87,418 90,041 92,742 95,524 84,872 224,872 Total O",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,35,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 0 40,415 180230 0290 Property - Evans Hd - Office Subdivision 0.0% 0 0 0 0 0 40,415 Total Operating Reve",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,36,revision,"Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 6,842,128 7,266,120 Waste Management 4.8% 7,168,176 7,418,586 7,718,151 8,008,532 213,351 213,351 Stormw",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,37,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue Waste Collection Charges 5,266,053 5,266,053 140000 0030 Annual Charges 5.6% 5,559,461 5,825,518 6,077,2",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,38,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) 50,008 294,216 140160 3025 Bora Ridge Transfer Station 46.3% 73,185 75,254 77,387 79,384",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,39,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 213,351 213,351 350010 0030 Stormwater Revenue -2.1% 208,947 210,188 211,239 212,295 213,351 213,351 Tot",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,40,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 6,479,610 6,479,610 490001 1800 Annual & User Charges 5.4% 6,828,019 7,174,019 7,537,470 7,919,244 56,65",Search hit only; not a verified outcome or complete document series
