council_key,year_start,financial_year,component,raw_value,source_unit,value_aud,source_id,source_url,source_location,source_header,report_vintage,definition_caveat,evidence_type
yassvalley,2023,2023-24,residential_rates,7081000.0,AUD,7081000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AL131,"Total Residential Rating Revenue 
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
yassvalley,2023,2023-24,farmland_rates,4710000.0,AUD,4710000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AO131,"Total Farmland Rates Revenue
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
yassvalley,2023,2023-24,business_rates,984000.0,AUD,984000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AR131,"Total Business Rates Revenue
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
yassvalley,2023,2023-24,mining_rates,0.0,AUD,0.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AU131,"Total Mining Rates Revenue 
($) ",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
carrathool,2020,2020-21,rates_annual_charges,5492.0,AUD thousands,5492000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",rates_annual_charges,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,user_charges_fees,4640.0,AUD thousands,4640000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",user_charges_fees,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,other_revenue,812.0,AUD thousands,812000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",other_revenue,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,operating_grants,13681.0,AUD thousands,13681000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",operating_grants,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,capital_grants,3573.0,AUD thousands,3573000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",capital_grants,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,interest_investment,139.0,AUD thousands,139000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",interest_investment,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,other_income,0.0,AUD thousands,0.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",other_income,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,disposal_gain,0.0,AUD thousands,0.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",disposal_gain,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,employee_cost,7809.0,AUD thousands,7809000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",employee_cost,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,materials_services,9741.0,AUD thousands,9741000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",materials_services,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,borrowing_cost,118.0,AUD thousands,118000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",borrowing_cost,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,depreciation_impairment,8124.0,AUD thousands,8124000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",depreciation_impairment,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,other_expense,417.0,AUD thousands,417000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",other_expense,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,disposal_loss,166.0,AUD thousands,166000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",disposal_loss,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,total_revenue_including_capital,28337.0,AUD thousands,28337000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",total_revenue_including_capital,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,total_expenses,26375.0,AUD thousands,26375000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",total_expenses,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2020,2020-21,result_before_capital,-1611.0,AUD thousands,-1611000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2021",result_before_capital,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,rates_annual_charges,5651.0,AUD thousands,5651000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",rates_annual_charges,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,user_charges_fees,4241.0,AUD thousands,4241000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",user_charges_fees,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,other_revenue,613.0,AUD thousands,613000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",other_revenue,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,operating_grants,20510.0,AUD thousands,20510000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",operating_grants,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,capital_grants,8046.0,AUD thousands,8046000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",capital_grants,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,interest_investment,150.0,AUD thousands,150000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",interest_investment,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,other_income,0.0,AUD thousands,0.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",other_income,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,disposal_gain,170.0,AUD thousands,170000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",disposal_gain,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,employee_cost,7804.0,AUD thousands,7804000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",employee_cost,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,materials_services,8854.0,AUD thousands,8854000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",materials_services,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,borrowing_cost,542.0,AUD thousands,542000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",borrowing_cost,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,depreciation_impairment,6161.0,AUD thousands,6161000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",depreciation_impairment,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,other_expense,332.0,AUD thousands,332000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",other_expense,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,disposal_loss,0.0,AUD thousands,0.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",disposal_loss,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,total_revenue_including_capital,39381.0,AUD thousands,39381000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",total_revenue_including_capital,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,total_expenses,23693.0,AUD thousands,23693000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",total_expenses,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2021,2021-22,result_before_capital,7642.0,AUD thousands,7642000.0,carrathool_2022,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/Annual-Report-2021-22-FINAL.pdf,"PDF page 47 (1-based), audited table, actual year 2022",result_before_capital,carrathool_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,rates_annual_charges,5766.0,AUD thousands,5766000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",rates_annual_charges,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,user_charges_fees,4366.0,AUD thousands,4366000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",user_charges_fees,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,other_revenue,499.0,AUD thousands,499000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",other_revenue,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,operating_grants,21267.0,AUD thousands,21267000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",operating_grants,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,capital_grants,3589.0,AUD thousands,3589000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",capital_grants,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,interest_investment,1121.0,AUD thousands,1121000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",interest_investment,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,other_income,0.0,AUD thousands,0.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",other_income,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,disposal_gain,174.0,AUD thousands,174000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",disposal_gain,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,employee_cost,8378.0,AUD thousands,8378000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",employee_cost,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,materials_services,8785.0,AUD thousands,8785000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",materials_services,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,borrowing_cost,195.0,AUD thousands,195000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",borrowing_cost,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,depreciation_impairment,6540.0,AUD thousands,6540000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",depreciation_impairment,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,other_expense,419.0,AUD thousands,419000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",other_expense,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,disposal_loss,0.0,AUD thousands,0.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",disposal_loss,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,total_revenue_including_capital,36782.0,AUD thousands,36782000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",total_revenue_including_capital,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,total_expenses,24317.0,AUD thousands,24317000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",total_expenses,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
carrathool,2022,2022-23,result_before_capital,8876.0,AUD thousands,8876000.0,carrathool_2023,https://carrathool.nsw.gov.au/wp-content/uploads/IPR/Annual-Report/2022-2023-Final-Annual-Report.pdf,"PDF page 52 (1-based), audited table, actual year 2023",result_before_capital,carrathool_2023,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,rates_annual_charges,31221.0,AUD thousands,31221000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",rates_annual_charges,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,user_charges_fees,15347.0,AUD thousands,15347000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",user_charges_fees,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,other_revenue,1315.0,AUD thousands,1315000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",other_revenue,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,operating_grants,23236.0,AUD thousands,23236000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",operating_grants,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,capital_grants,9775.0,AUD thousands,9775000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",capital_grants,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,interest_investment,1183.0,AUD thousands,1183000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",interest_investment,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,other_income,844.0,AUD thousands,844000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",other_income,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,disposal_gain,0.0,AUD thousands,0.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",disposal_gain,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,employee_cost,33425.0,AUD thousands,33425000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",employee_cost,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,materials_services,27464.0,AUD thousands,27464000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",materials_services,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,borrowing_cost,487.0,AUD thousands,487000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",borrowing_cost,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,depreciation_impairment,22039.0,AUD thousands,22039000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",depreciation_impairment,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,other_expense,13950.0,AUD thousands,13950000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",other_expense,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,disposal_loss,640.0,AUD thousands,640000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",disposal_loss,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,total_revenue_including_capital,82921.0,AUD thousands,82921000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",total_revenue_including_capital,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,total_expenses,98005.0,AUD thousands,98005000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",total_expenses,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2020,2020-21,result_before_capital,-24859.0,AUD thousands,-24859000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2021",result_before_capital,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
snowymonaro,2021,2021-22,rates_annual_charges,32709.0,AUD thousands,32709000.0,snowymonaro_17,https://www.snowymonaro.nsw.gov.au/files/assets/public/v/2/council/ipr/annual-financial-statements-2022.pdf,"PDF page 7 (1-based), audited table, actual year 2022",rates_annual_charges,snowymonaro_17,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription
