snapshot_id,project_id,year_start,stage,amount_aud,value_status,amount_basis,reference_period_end,decision_date,decision_status,source_id,source_page,decision_source_id,evidence_limit,model_eligible
ballina:reference:5488:2018:Q2,ballina:reference:5488,2018,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:5488:2018:Q3,ballina:reference:5488,2018,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:5488:2018:ACTUAL,ballina:reference:5488,2018,ACTUAL,0.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2019-06-30,,unknown,ballina_capital_june2019,PDF1;printed127,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6501:2018:B0,ballina:reference:6501,2018,B0,20000.0,original_plan_amount_corroborated,annual_budget,,,council_archive_adopted_version_exact_resolution_unverified,ballina_final_plan2018,PDF38;annual_2018/19_column,,Annual allocation visually verified in original-year plan and matches later original-estimate column. No project job ID in plan; named scope match only. Exact adoption/publication evidence and stable asset scope remain to verify.,0
ballina:reference:6501:2018:Q1,ballina:reference:6501,2018,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6501:2018:Q2,ballina:reference:6501,2018,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6501:2018:Q3,ballina:reference:6501,2018,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6501:2018:ACTUAL,ballina:reference:6501,2018,ACTUAL,0.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2019-06-30,,unknown,ballina_capital_june2019,PDF1;printed127,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6503:2018:B0,ballina:reference:6503,2018,B0,90000.0,original_plan_amount_corroborated,annual_budget,,,council_archive_adopted_version_exact_resolution_unverified,ballina_final_plan2018,PDF38;annual_2018/19_column,,Annual allocation visually verified in original-year plan and matches later original-estimate column. No project job ID in plan; named scope match only. Exact adoption/publication evidence and stable asset scope remain to verify.,0
ballina:reference:6503:2018:Q1,ballina:reference:6503,2018,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6503:2018:Q2,ballina:reference:6503,2018,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6503:2018:Q3,ballina:reference:6503,2018,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6503:2018:ACTUAL,ballina:reference:6503,2018,ACTUAL,0.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2019-06-30,,unknown,ballina_capital_june2019,PDF1;printed127,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2372:2018:B0,ballina:reference:2372,2018,B0,0.0,retrospective_review_amount_scope_unverified,annual_budget,,,unknown,ballina_capital_june2019,PDF1;printed127,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2372:2018:Q1,ballina:reference:2372,2018,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2372:2018:Q2,ballina:reference:2372,2018,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2372:2018:Q3,ballina:reference:2372,2018,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2372:2018:ACTUAL,ballina:reference:2372,2018,ACTUAL,154100.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2019-06-30,,unknown,ballina_capital_june2019,PDF1;printed127,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2160:2019:B0,ballina:reference:2160,2019,B0,450000.0,original_plan_amount_corroborated,annual_budget,,,council_archive_adopted_version_exact_resolution_unverified,ballina_final_plan2019,PDF48;annual_2019/20_column,,Annual allocation visually verified in original-year plan and matches later original-estimate column. No project job ID in plan; named scope match only. Exact adoption/publication evidence and stable asset scope remain to verify.,0
ballina:reference:2160:2019:Q1,ballina:reference:2160,2019,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2160:2019:Q2,ballina:reference:2160,2019,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2160:2019:Q3,ballina:reference:2160,2019,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2160:2019:ACTUAL,ballina:reference:2160,2019,ACTUAL,10100.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2020-06-30,,unknown,ballina_capital_june2020,PDF1;printed31,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6532:2019:B0,ballina:reference:6532,2019,B0,1002000.0,original_plan_amount_corroborated,annual_budget,,,council_archive_adopted_version_exact_resolution_unverified,ballina_final_plan2019,PDF48;annual_2019/20_column,,Annual allocation visually verified in original-year plan and matches later original-estimate column. No project job ID in plan; named scope match only. Exact adoption/publication evidence and stable asset scope remain to verify.,0
ballina:reference:6532:2019:Q1,ballina:reference:6532,2019,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6532:2019:Q2,ballina:reference:6532,2019,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6532:2019:Q3,ballina:reference:6532,2019,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6532:2019:ACTUAL,ballina:reference:6532,2019,ACTUAL,28800.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2020-06-30,,unknown,ballina_capital_june2020,PDF1;printed31,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:5488:2019:B0,ballina:reference:5488,2019,B0,27000.0,original_plan_amount_corroborated,annual_budget,,,council_archive_adopted_version_exact_resolution_unverified,ballina_final_plan2019,PDF48;annual_2019/20_column,,Annual allocation visually verified in original-year plan and matches later original-estimate column. No project job ID in plan; named scope match only. Exact adoption/publication evidence and stable asset scope remain to verify.,0
ballina:reference:5488:2019:Q1,ballina:reference:5488,2019,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:5488:2019:Q2,ballina:reference:5488,2019,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:5488:2019:Q3,ballina:reference:5488,2019,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:5488:2019:ACTUAL,ballina:reference:5488,2019,ACTUAL,73700.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2020-06-30,,unknown,ballina_capital_june2020,PDF1;printed31,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6501:2019:B0,ballina:reference:6501,2019,B0,20000.0,original_plan_amount_corroborated,annual_budget,,,council_archive_adopted_version_exact_resolution_unverified,ballina_final_plan2019,PDF48;annual_2019/20_column,,Annual allocation visually verified in original-year plan and matches later original-estimate column. No project job ID in plan; named scope match only. Exact adoption/publication evidence and stable asset scope remain to verify.,0
ballina:reference:6501:2019:Q1,ballina:reference:6501,2019,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6501:2019:Q2,ballina:reference:6501,2019,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6501:2019:Q3,ballina:reference:6501,2019,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6501:2019:ACTUAL,ballina:reference:6501,2019,ACTUAL,5200.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2020-06-30,,unknown,ballina_capital_june2020,PDF1;printed31,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6503:2019:B0,ballina:reference:6503,2019,B0,90000.0,original_plan_amount_corroborated,annual_budget,,,council_archive_adopted_version_exact_resolution_unverified,ballina_final_plan2019,PDF48;annual_2019/20_column,,Annual allocation visually verified in original-year plan and matches later original-estimate column. No project job ID in plan; named scope match only. Exact adoption/publication evidence and stable asset scope remain to verify.,0
ballina:reference:6503:2019:Q1,ballina:reference:6503,2019,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6503:2019:Q2,ballina:reference:6503,2019,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6503:2019:Q3,ballina:reference:6503,2019,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6503:2019:ACTUAL,ballina:reference:6503,2019,ACTUAL,0.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2020-06-30,,unknown,ballina_capital_june2020,PDF1;printed31,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6531:2019:B0,ballina:reference:6531,2019,B0,25000.0,original_plan_amount_corroborated,annual_budget,,,council_archive_adopted_version_exact_resolution_unverified,ballina_final_plan2019,PDF48;annual_2019/20_column,,Annual allocation visually verified in original-year plan and matches later original-estimate column. No project job ID in plan; named scope match only. Exact adoption/publication evidence and stable asset scope remain to verify.,0
ballina:reference:6531:2019:Q1,ballina:reference:6531,2019,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6531:2019:Q2,ballina:reference:6531,2019,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6531:2019:Q3,ballina:reference:6531,2019,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:6531:2019:ACTUAL,ballina:reference:6531,2019,ACTUAL,6600.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2020-06-30,,unknown,ballina_capital_june2020,PDF1;printed31,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2372:2019:B0,ballina:reference:2372,2019,B0,845000.0,original_plan_amount_corroborated,annual_budget,,,council_archive_adopted_version_exact_resolution_unverified,ballina_final_plan2019,PDF48;annual_2019/20_column,,Annual allocation visually verified in original-year plan and matches later original-estimate column. No project job ID in plan; named scope match only. Exact adoption/publication evidence and stable asset scope remain to verify.,0
ballina:reference:2372:2019:Q1,ballina:reference:2372,2019,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2372:2019:Q2,ballina:reference:2372,2019,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2372:2019:Q3,ballina:reference:2372,2019,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2372:2019:ACTUAL,ballina:reference:2372,2019,ACTUAL,25100.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2020-06-30,,unknown,ballina_capital_june2020,PDF1;printed31,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2160:2017:B0,ballina:reference:2160,2017,B0,450000.0,retrospective_review_amount_scope_unverified,annual_budget,,,unknown,ballina_ar2018,PDF173;Open Spaces and Reserves;Wollongbar Skate Park,,"Reference2160 is reused on the same page for East Ballina Cemetery Master Plan. Match uses category and skate-park name, not reference alone. Original450000 plus carryover50000 and approved variations-450000 equals latest50000. Annual approved variations have no verified quarter/date; latest50000 is not Q3. Completion31Dec2018 is a future target, not actual.",0
ballina:reference:2160:2017:Q1,ballina:reference:2160,2017,Q1,500000.0,reported_quarterly_estimate_approval_unverified,annual_budget_including_50000_carryover,2017-09-30,2017-10-26,status_report_noted_no_new_skate_allocation_approval,ballina_2017_q1,PDF1;printed217,ballina_oct2017_minutes,Skate park identified by Open Spaces category and name; reference2160 also labels cemetery. Original450000 plus carryover50000 equals latest500000; no new skate variation shown. Agenda attachment is not adoption minutes. No inferred damage status or actual completion.,0
ballina:reference:2160:2017:Q2,ballina:reference:2160,2017,Q2,500000.0,reported_quarterly_estimate_approval_unverified,annual_budget_including_50000_carryover,2017-12-31,2018-01-25,status_report_noted_no_new_skate_allocation_approval,ballina_2017_q2,PDF1;printed198,ballina_jan2018_minutes,Skate park identified by Open Spaces category and name; reference2160 also labels cemetery. Original450000 plus carryover50000 equals latest500000; no new skate variation shown. Agenda attachment is not adoption minutes. No inferred damage status or actual completion.,0
ballina:reference:2160:2017:Q3,ballina:reference:2160,2017,Q3,50000.0,approved_quarterly_allocation_verified,annual_budget,2018-03-31,2018-04-26,adopted_resolution260418_18,ballina_2017_q3,PDF1;printed73,ballina_apr2018_minutes,"Minutes PDF9 approve500000 to50000 and450000 transfer to2018/19. Agenda PDF76 has350000 variation typo, retained in source_conflicts. Category/name match only; reference2160 is nonunique. Damage, original adoption allocation and stable scope unresolved.",0
ballina:reference:2160:2017:ACTUAL,ballina:reference:2160,2017,ACTUAL,34900.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2018-06-30,,unknown,ballina_ar2018,PDF173;Open Spaces and Reserves;Wollongbar Skate Park,,"Reference2160 is reused on the same page for East Ballina Cemetery Master Plan. Match uses category and skate-park name, not reference alone. Original450000 plus carryover50000 and approved variations-450000 equals latest50000. Annual approved variations have no verified quarter/date; latest50000 is not Q3. Completion31Dec2018 is a future target, not actual.",0
