record_id,council,fiscal_year,evidence_date,measurement_date,publication_or_adoption_date,project_ref,project_name,stage,record_type,field_group,field_name,scope,value_text,reason,budget_basis,original_or_current_budget_aud,carry_forward_aud,variation_aud,revised_budget_aud,actual_aud,committed_aud,actual_plus_committed_aud,capacity_metric,capacity_value,capacity_unit,capacity_scope,planning_application,site_or_address,funding_source,ordinary_recovery_classification,disaster_causation_status,damage_access_status,source_type,evidence_quality,verification_status,certification_effect,model_ready,source_title,source_url,source_locator,notes
RVC-005,Richmond Valley Council,2018-19,2019-05-21,,,,Bridge works,Q3,budget_revision,pre_event_revision_baseline,March_2019_adjustment,roads/capital-maintenance related,Variation=-2670,Removed/revised in March 2019.,,,,-2670,,,,,,,,,,,,ordinary_candidate,pre_2022_Northern_Rivers_event,not_applicable_pre_event,official_qbr,official_primary_source,public_source_verified,establishes_non_disaster_reallocation_baseline,NO,Richmond Valley Quarterly Budget Review - 31 March 2019,https://richmondvalley.nsw.gov.au/wp-content/uploads/2019/05/Quarterly-Budget-Review-Statement-31-March-2019.pdf,Capital / roads adjustments,
RVC-006,Richmond Valley Council,2018-19,2019-05-21,,,,Road sealing reserve,Q3,budget_revision,pre_event_revision_baseline,March_2019_adjustment,roads/capital-maintenance related,Variation=30000,Funds placed into reserve for sealing in following year.,,,,30000,,,,,,,,,,,,ordinary_candidate,pre_2022_Northern_Rivers_event,not_applicable_pre_event,official_qbr,official_primary_source,public_source_verified,establishes_non_disaster_reallocation_baseline,NO,Richmond Valley Quarterly Budget Review - 31 March 2019,https://richmondvalley.nsw.gov.au/wp-content/uploads/2019/05/Quarterly-Budget-Review-Statement-31-March-2019.pdf,Capital / roads adjustments,
RVC-001,Richmond Valley Council,2018-19 onward,2026-09-19,,,,,,source_availability,quarterly_budget_history,public archive,,"Integrated Planning and Reporting page exposes quarterly budget reviews and delivery-program progress reports, including Q2/Q4 progress reports back through 2018.",,,,,,,,,,,,,,,,,,,,,official_archive_search_result,carried_forward_from_first_public_source_pass,pre_event_history_likely_recoverable,NO,Richmond Valley Council - Integrated Planning and Reporting,https://richmondvalley.nsw.gov.au/council/integrated-planning-and-reporting/,Quarterly Budget Reviews / Delivery Program progress reports,"Landing page intermittently returns 403 to automated fetches, but individual PDF meeting documents are indexable."
RVC-002,Richmond Valley Council,2020-21,2021-02-16,,,,Council capital works program,,funding_classification,ordinary_vs_recovery,natural_disaster_funding,,"Capital works program increased by $2,024,284 to $34,476,635; the increase was stated to be largely due to natural disaster funding. Revenue increase was linked to 2019 bushfires and the February 2020 flood.",,Q2 revised capital program,34476635,,2024284,34476635,,,,,,,,,,,mixed_portfolio; recovery_contamination_documented,aggregate_disaster_funding_explicit,,,official_council_minutes,carried_forward_from_first_public_source_pass,project_level_separation_required,NO,Richmond Valley Council Minutes - 16 February 2021,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/01/CO_20210216_MIN_3159.pdf,p. 15,Strong evidence that aggregate capital totals mix recovery funding with ordinary projects.
RVC-007,Richmond Valley Council,2020-21,2021-05-24,,,,Rural gravel road grading maintenance,,service_crowdout_narrative,mechanism,maintenance_program_suspension,routine road maintenance,Council reported suspending the rural gravel road grading maintenance program to concentrate resources on flood-affected areas.,Flood response/repair priorities and funding-guideline time horizon.,,,,,,,,,,,,,,,,ordinary_maintenance,explicit_resource_diversion_due_to_flood_response,program-level; not individual asset-level,official_council_report,official_primary_source,public_source_verified,strong_mechanism_evidence_not_budget_chain,NO,Richmond Valley Council flood recovery / road maintenance report,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/05/Ordinary-Council-Meeting-Agenda-24-May-2021.pdf,Road maintenance / flood-affected area narrative,
RVC-014,Richmond Valley Council,2020-21,,2021-06-30,2021-11-16,,,,capacity_metric,pre_event_capacity,operating_performance_ratio,,operating_performance_ratio=-4.1 percent,,,,,,,,,,operating_performance_ratio,-4.1,percent,whole-council audited financial statements,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,pre_Feb2022_capacity_candidate,NO,Richmond Valley Council 2020-21 Financial Statements,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/2020-2021-Financial-Statements.pdf,Performance ratios,
RVC-015,Richmond Valley Council,2020-21,,2021-06-30,2021-11-16,,,,capacity_metric,pre_event_capacity,own_source_operating_revenue_ratio,,own_source_operating_revenue_ratio=64.26 percent,,,,,,,,,,own_source_operating_revenue_ratio,64.26,percent,whole-council audited financial statements,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,pre_Feb2022_capacity_candidate,NO,Richmond Valley Council 2020-21 Financial Statements,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/2020-2021-Financial-Statements.pdf,Performance ratios,
RVC-016,Richmond Valley Council,2020-21,,2021-06-30,2021-11-16,,,,capacity_metric,pre_event_capacity,unrestricted_current_ratio,,unrestricted_current_ratio=3.42 times,,,,,,,,,,unrestricted_current_ratio,3.42,times,whole-council audited financial statements,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,pre_Feb2022_capacity_candidate,NO,Richmond Valley Council 2020-21 Financial Statements,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/2020-2021-Financial-Statements.pdf,Performance ratios,
RVC-017,Richmond Valley Council,2020-21,,2021-06-30,2021-11-16,,,,capacity_metric,pre_event_capacity,debt_service_cover_ratio,,debt_service_cover_ratio=4.26 times,,,,,,,,,,debt_service_cover_ratio,4.26,times,whole-council audited financial statements,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,pre_Feb2022_capacity_candidate,NO,Richmond Valley Council 2020-21 Financial Statements,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/2020-2021-Financial-Statements.pdf,Performance ratios,
RVC-018,Richmond Valley Council,2020-21,,2021-06-30,2021-11-16,,,,capacity_metric,pre_event_capacity,cash_expense_cover_ratio,,cash_expense_cover_ratio=11.31 months,,,,,,,,,,cash_expense_cover_ratio,11.31,months,whole-council audited financial statements,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,pre_Feb2022_capacity_candidate,NO,Richmond Valley Council 2020-21 Financial Statements,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/2020-2021-Financial-Statements.pdf,Performance ratios,
RVC-019,Richmond Valley Council,2020-21,,2021-06-30,2021-11-16,,,,capacity_publication_timing,capacity_timing,financial_statement_availability,,"Financial statements adopted 19 Oct 2021 and formally presented 16 Nov 2021, before the February 2022 flood.",,,,,,,,,,,,,,,,,,,,official_council_records,official_primary_source,public_source_verified,operationally_available_pre_Feb2022,NO,Richmond Valley Council 2021 financial statement presentation,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/Ordinary-Council-Meeting-Agenda-16-November-2021.pdf,Financial statements presentation,
PIL-001,Richmond Valley Council,2021-22,,,,,,,pilot_aggregate_chain,budget_chain,original_Q1_Q2_Q3,mixed source scope; descriptive only,Original=46880556; Q1=49340000; Q2=45706000; Q3=38585000,,,46880556,,,38585000,,,,,,,,,,,,,,uploaded_experiment4_pilot_audit,curated_pilot_summary,reported_in_uploaded_pilot_audit,descriptive_only_do_not_pool,NO,Experiment 4: budget-reallocation pilot,,Reconstruction table,capital program; source scope differs from other councils
PIL-006,Richmond Valley Council,2021-22,,,,,,,annual_cash_IPPE_pair,annual_delivery,gross_IPPE_cash_original_to_actual,all-capital IPPE cash expenditure; not matched ordinary infrastructure,Original cash IPPE=43690000; actual cash IPPE=26431000; deviation=-39.50%,,,43690000,,,,26431000,,,,,,,,,,,,,uploaded_experiment4_pilot_audit,audited_financial_statement_pair,reported_as_visually_checked_in_uploaded_audit,negative_cash_gap_not_disaster_effect,NO,Experiment 4: budget-reallocation pilot,,Separate annual cash comparison,Cannot complete category/project chain; cash scope is broader than ordinary portfolio.
RVC-008,Richmond Valley Council,2021-22,2022-05-17,,2022-05-17,,Council capital program,Q3,budget_revision,event_period_revision,March_2022_adjustment,capital program/project line,Variation=-7121799,Net Q3 capital reduction approved 17 May 2022.,,,,-7121799,,,,,,,,,,,,ordinary_candidate,disaster_or_weather_related_reason_reported_but_damage_access_unverified,unverified_project_level,official_qbr_and_minutes,official_primary_source,public_source_verified,promising_ordinary_candidate_not_certified,NO,Richmond Valley Q3 Budget Review 2021-22,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,Capital program adjustment tables; adopted 17 May 2022,
RVC-009,Richmond Valley Council,2021-22,2022-05-17,,2022-05-17,,Old AGRN960 road reconstruction,Q3,budget_revision,event_period_revision,March_2022_adjustment,capital program/project line,Variation=-1245243,Old reconstruction removed after roads were damaged again; funding to be reassessed under AGRN1012.,,,,-1245243,,,,,,,,,,,,recovery,explicit_recovery_reclassification,redamage_explicit,official_qbr_and_minutes,official_primary_source,public_source_verified,exclude_recovery_line,NO,Richmond Valley Q3 Budget Review 2021-22,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,Capital program adjustment tables; adopted 17 May 2022,
RVC-010,Richmond Valley Council,2021-22,2022-05-17,,2022-05-17,,Swimming pool works,Q3,budget_revision,event_period_revision,March_2022_adjustment,capital program/project line,Variation=-1600000,Deferral candidate; reason includes flood/rain/resource disruption.,,,,-1600000,,,,,,,,,,,,ordinary_candidate,disaster_or_weather_related_reason_reported_but_damage_access_unverified,unverified_project_level,official_qbr_and_minutes,official_primary_source,public_source_verified,promising_ordinary_candidate_not_certified,NO,Richmond Valley Q3 Budget Review 2021-22,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,Capital program adjustment tables; adopted 17 May 2022,
RVC-011,Richmond Valley Council,2021-22,2022-05-17,,2022-05-17,,Waste Cell 6 construction,Q3,budget_revision,event_period_revision,March_2022_adjustment,capital program/project line,Variation=-1000000,Transferred to 2022/23 because wet weather disrupted first stage; overall project continuity still unresolved.,,,,-1000000,,,,,,,,,,,,ordinary_candidate,disaster_or_weather_related_reason_reported_but_damage_access_unverified,unverified_project_level,official_qbr_and_minutes,official_primary_source,public_source_verified,promising_ordinary_candidate_not_certified,NO,Richmond Valley Q3 Budget Review 2021-22,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,Capital program adjustment tables; adopted 17 May 2022,
RVC-012,Richmond Valley Council,2021-22,2022-05-17,,2022-05-17,,Depot pavement,Q3,budget_revision,event_period_revision,March_2022_adjustment,capital program/project line,Variation=-70418,Deferral candidate.,,,,-70418,,,,,,,,,,,,ordinary_candidate,disaster_or_weather_related_reason_reported_but_damage_access_unverified,unverified_project_level,official_qbr_and_minutes,official_primary_source,public_source_verified,promising_ordinary_candidate_not_certified,NO,Richmond Valley Q3 Budget Review 2021-22,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,Capital program adjustment tables; adopted 17 May 2022,
RVC-013,Richmond Valley Council,2021-22,2022-05-17,,2022-05-17,,Stormwater works,Q3,budget_revision,event_period_revision,March_2022_adjustment,capital program/project line,Variation=-97336,Transferred to reserves due wet weather.,,,,-97336,,,,,,,,,,,,ordinary_candidate,disaster_or_weather_related_reason_reported_but_damage_access_unverified,unverified_project_level,official_qbr_and_minutes,official_primary_source,public_source_verified,promising_ordinary_candidate_not_certified,NO,Richmond Valley Q3 Budget Review 2021-22,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,Capital program adjustment tables; adopted 17 May 2022,
RVC-020,Richmond Valley Council,2021-22,2021-09-30,,,,,Q1,capital_program_snapshot,budget_chain,Q1_capital_program,total capital expenditure,"Original capital expenditure 46,880,556; carry-overs from 2020/21 +5,357,563; September changes -2,898,505; projected 49,339,614.",,,46880556,5357563,-2898505,49339614,,,,,,,,,,,mixed_capital_program,pre_Feb2022_event_baseline_but_contains_prior_disaster/recovery_items,,official_qbr,official_primary_source,verified,strong_pre_event_stage_but_not_disaster_free_fixed_ordinary_scope,NO,Richmond Valley QBR for quarter ended 30 September 2021,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-30-September-2021.pdf,Summary Budget Result,
RVC-021,Richmond Valley Council,2021-22,2021-09-30,,,,Casino Showground,Q1,project_rephasing,pre_event_revision_baseline,Q1_future_year_transfer,capital project,Approximately 1.905m shifted to 2022/23.,Pre-February-2022 rephasing / timing.,,,,-1905000,,,,,,,,,,,Bushfire Local Economic Recovery Fund (BLERF),recovery_or_recovery_funded,project_was_bushfire_recovery/economic_recovery_funded_before_FY2021_22,unverified,official_qbr,official_primary_source,verified_from_Q1_review,exclude_from_clean_ordinary_portfolio,NO,Richmond Valley QBR for quarter ended 30 September 2021,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-30-September-2021.pdf,Capital project changes,"The Q1 rephasing is real, but the project received major Bushfire Local Economic Recovery Fund support in November 2020; it cannot serve as an ordinary non-recovery project."
RVC-022,Richmond Valley Council,2021-22,2021-09-30,,,,Casino Memorial Pool,Q1,project_rephasing,pre_event_revision_baseline,Q1_future_year_transfer,capital project,Approximately 1.085m shifted to 2022/23.,Pre-February-2022 rephasing / timing.,,,,-1085000,,,,,,,,,,,,ordinary_candidate,pre_Feb2022_flood,unverified,official_qbr,official_primary_source,verified_from_Q1_review,pre_event_non_disaster_rephasing_baseline,NO,Richmond Valley QBR for quarter ended 30 September 2021,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-30-September-2021.pdf,Capital project changes,
RVC-023,Richmond Valley Council,2021-22,2021-12-31,,2022-02-15,,,Q2,capital_program_snapshot,budget_chain,Q2_capital_program,total capital expenditure,"Capital expenditure 49,339,614; recommended Q2 change -3,633,146; projected 45,706,468.",,,49339614,,-3633146,45706468,,,,,,,,,,,mixed_capital_program,before_Feb22_event_but_after_Nov21_declaration; not_clean_untreated_baseline,,official_qbr,official_primary_source,verified,Q2_stage_confirmed_with_overlap_warning,NO,Richmond Valley QBR for quarter ended 31 December 2021,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/02/CO_20220215_AGN_3185_AT.pdf,Summary Budget Result,
RVC-025,Richmond Valley Council,2021-22,,,,,Casino Showground and Racecourse Upgrade,,funding_classification,ordinary_vs_recovery,BLERF_funding,,Council's 2021/22 annual report states it received $8 million in November 2020 from the NSW Government Bushfire Local Economic Recovery Fund for the Casino Showground/Racecourse redevelopment; later council records cite $8.2 million BLERF.,,,,,,,,,,,,,,,,Bushfire Local Economic Recovery Fund,recovery_or_recovery_funded,explicit_bushfire_recovery/economic_recovery_funding,not_needed_for_classification,official_annual_report,official_primary_source,verified,exclude_Showground_rephasing_from_ordinary_portfolio,NO,Richmond Valley Council Annual Report 2021/22,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Annual-Report-2021-2022-FINAL.pdf,Casino Showground Upgrades,
RVC-026,Richmond Valley Council,2021-22,,2022-06-30,,,,,capital_commitments,accounting_comparability,year_end_capital_commitments_total,"all committed property, plant and equipment","Capital expenditure committed but not recognised as liabilities at 30 June 2022 totalled $13.993m: buildings $0.553m, infrastructure-other $12.179m, plant/equipment $1.261m.",,,,,,,,13993000,,,,,,,,,,,,audited_financial_statements,official_audited_source,verified,cash_actuals_alone_understate_outstanding_project_obligations,NO,Richmond Valley Council Annual Financial Statements 2022,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/10/Annual_Financial_Statements-2022-CouncillorSigned.pdf,G2-1 Commitments,
RVC-027,Richmond Valley Council,2021-22,,2022-06-30,,,Casino Swimming Pool,,project_commitment,accounting_comparability,year_end_unrecognised_capital_commitment,project-level capital commitment,"Capital commitment at 30 June 2022: 3,763,000 AUD.",,,,,,,,3763000,,,,,,,,,ordinary_candidate_but_scope/damage_screen_required,not_established_by_commitment_record,unverified,audited_financial_statements,official_audited_source,verified,adds_commitment_amount_but_not_same_scope_actual_or_disaster_cause,NO,Richmond Valley Council Annual Financial Statements 2022,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/10/Annual_Financial_Statements-2022-CouncillorSigned.pdf,G2-1 Commitments,
RVC-028,Richmond Valley Council,2021-22,,2022-06-30,,,Casino Showground Upgrade,,project_commitment,accounting_comparability,year_end_unrecognised_capital_commitment,project-level capital commitment,"Capital commitment at 30 June 2022: 5,462,000 AUD.",,,,,,,,5462000,,,,,,,,,recovery_or_recovery_funded,not_established_by_commitment_record,unverified,audited_financial_statements,official_audited_source,verified,adds_commitment_amount_but_not_same_scope_actual_or_disaster_cause,NO,Richmond Valley Council Annual Financial Statements 2022,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/10/Annual_Financial_Statements-2022-CouncillorSigned.pdf,G2-1 Commitments,
RVC-029,Richmond Valley Council,2021-22,,2022-06-30,,,JTR Smalls Bridge,,project_commitment,accounting_comparability,year_end_unrecognised_capital_commitment,project-level capital commitment,"Capital commitment at 30 June 2022: 369,000 AUD.",,,,,,,,369000,,,,,,,,,ordinary_candidate,not_established_by_commitment_record,unverified,audited_financial_statements,official_audited_source,verified,adds_commitment_amount_but_not_same_scope_actual_or_disaster_cause,NO,Richmond Valley Council Annual Financial Statements 2022,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/10/Annual_Financial_Statements-2022-CouncillorSigned.pdf,G2-1 Commitments,
RVC-030,Richmond Valley Council,2021-22,,2022-06-30,,,Crawford Square Playspace,,project_commitment,accounting_comparability,year_end_unrecognised_capital_commitment,project-level capital commitment,"Capital commitment at 30 June 2022: 404,000 AUD.",,,,,,,,404000,,,,,,,,,ordinary_candidate,not_established_by_commitment_record,unverified,audited_financial_statements,official_audited_source,verified,adds_commitment_amount_but_not_same_scope_actual_or_disaster_cause,NO,Richmond Valley Council Annual Financial Statements 2022,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/10/Annual_Financial_Statements-2022-CouncillorSigned.pdf,G2-1 Commitments,
RVC-031,Richmond Valley Council,2021-22,,2022-06-30,,,Ainsworth Road embankment and culvert works,,project_commitment,accounting_comparability,year_end_unrecognised_capital_commitment,project-level capital commitment,"Capital commitment at 30 June 2022: 624,000 AUD.",,,,,,,,624000,,,,,,,,,ordinary_candidate,not_established_by_commitment_record,unverified,audited_financial_statements,official_audited_source,verified,adds_commitment_amount_but_not_same_scope_actual_or_disaster_cause,NO,Richmond Valley Council Annual Financial Statements 2022,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/10/Annual_Financial_Statements-2022-CouncillorSigned.pdf,G2-1 Commitments,
RVC-032,Richmond Valley Council,2021-22,,2022-06-30,,,Elliots Road Bridge,,project_commitment,accounting_comparability,year_end_unrecognised_capital_commitment,project-level capital commitment,"Capital commitment at 30 June 2022: 306,000 AUD.",,,,,,,,306000,,,,,,,,,ordinary_candidate,not_established_by_commitment_record,unverified,audited_financial_statements,official_audited_source,verified,adds_commitment_amount_but_not_same_scope_actual_or_disaster_cause,NO,Richmond Valley Council Annual Financial Statements 2022,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/10/Annual_Financial_Statements-2022-CouncillorSigned.pdf,G2-1 Commitments,
RVC-024,Richmond Valley Council,2022-23,2022-09-30,,2022-11-15,,,,carryover_lineage,budget_chain,carryovers_from_2021_22,capital program,"2022/23 original capital 50,611,790; carryovers from 2021/22 9,361,887; removal/deferral of other capital works 6,409,929; projected Q1 capital 53,563,748.",Council states February 2022 flood recovery was taking increasing focus; contractor/material availability expected to require further adjustment.,,50611790,9361887,-6409929,53563748,,,,,,,,,,,mixed_capital_program,post_flood_recovery_pressure_explicit_at_program_level,mixed,official_qbr,official_primary_source,verified,partial_year_end_lineage_but_not_same_scope_2021_22_actual,NO,Richmond Valley QBR for quarter ended 30 September 2022,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Agenda-Ordinary-Meeting-15-November-2022.pdf,Capital works budget / carryovers,
RVC-033,Richmond Valley Council,2022-23,,,,,JTR Smalls Bridge,,project_classification,ordinary_vs_recovery,bridge_renewal_basis,bridge replacement,Council later describes JTR Smalls Bridge as an end-of-design-life bridge replacement delivered through Fixing Country Bridges and completed in September 2022.,,,,,,,,,,,,,,,,Fixing Country Bridges,ordinary_renewal_candidate,not_identified_as_disaster_reconstruction_in_this_source,no_direct_disaster_damage_claim_in_classification_source,official_annual_report/project_reporting,official_primary_source,verified_classification_context,promising_ordinary_candidate_but_incomplete_original_Q1_Q2_Q3_actual_chain,NO,Richmond Valley Council annual/project reporting,https://richmondvalley.nsw.gov.au/wp-content/uploads/2023/11/Annual-Report-2022-2023-Final.pdf,Bridge renewal / Fixing Country Bridges reporting,
SVC-001,Snowy Valleys Council,2018-19,2018-11-22,,,,,,source_availability,pre_event_history,Q1 budget review,,"Official agenda contains the Quarterly Budget Review as at 30 September 2018 and states revenue, expenditure and capital budget adjustments are attached.",,,,,,,,,,,,,,,,,,,,,official_council_agenda,carried_forward_from_first_public_source_pass,pre_event_quarterly_source_available,NO,Quarterly Budget Review as at 30 September 2018,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/20181122/20181122-business-paper-ordinary-council.pdf,Item 9.6,
SVC-002,Snowy Valleys Council,2018-19,2019-02-21,,,,,,source_availability,pre_event_history,Q2 budget review,,Official agenda contains the Quarterly Budget Review as at 31 December 2018 and attached capital budget adjustments.,,,,,,,,,,,,,,,,,,,,,official_council_agenda,carried_forward_from_first_public_source_pass,pre_event_quarterly_source_available,NO,Quarterly Budget Review as at 31 December 2018,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/council-meeting-agendas/20190221-business-paper-ordinary-council.pdf,Item 9.8,
SVC-009,Snowy Valleys Council,2018-19,,2019-06-30,2019-11-21,,,,capacity_metric,pre_event_capacity,operating_performance_ratio,,operating_performance_ratio=1.84 percent,,,,,,,,,,operating_performance_ratio,1.84,percent,whole-council audited financial statements,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,pre_Dunns_Road_fire_capacity_candidate,NO,Snowy Valleys Council 2018-19 Financial Statements,https://www.snowyvalleys.nsw.gov.au/files/assets/public/your-council/financial-statements/2018-2019-financial-statements.pdf,Performance ratios,
SVC-010,Snowy Valleys Council,2018-19,,2019-06-30,2019-11-21,,,,capacity_metric,pre_event_capacity,own_source_operating_revenue_ratio,,own_source_operating_revenue_ratio=60.96 percent,,,,,,,,,,own_source_operating_revenue_ratio,60.96,percent,whole-council audited financial statements,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,pre_Dunns_Road_fire_capacity_candidate,NO,Snowy Valleys Council 2018-19 Financial Statements,https://www.snowyvalleys.nsw.gov.au/files/assets/public/your-council/financial-statements/2018-2019-financial-statements.pdf,Performance ratios,
SVC-011,Snowy Valleys Council,2018-19,,2019-06-30,2019-11-21,,,,capacity_metric,pre_event_capacity,unrestricted_current_ratio,,unrestricted_current_ratio=3.83 times,,,,,,,,,,unrestricted_current_ratio,3.83,times,whole-council audited financial statements,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,pre_Dunns_Road_fire_capacity_candidate,NO,Snowy Valleys Council 2018-19 Financial Statements,https://www.snowyvalleys.nsw.gov.au/files/assets/public/your-council/financial-statements/2018-2019-financial-statements.pdf,Performance ratios,
SVC-012,Snowy Valleys Council,2018-19,,2019-06-30,2019-11-21,,,,capacity_metric,pre_event_capacity,debt_service_cover_ratio,,debt_service_cover_ratio=7.39 times,,,,,,,,,,debt_service_cover_ratio,7.39,times,whole-council audited financial statements,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,pre_Dunns_Road_fire_capacity_candidate,NO,Snowy Valleys Council 2018-19 Financial Statements,https://www.snowyvalleys.nsw.gov.au/files/assets/public/your-council/financial-statements/2018-2019-financial-statements.pdf,Performance ratios,
SVC-013,Snowy Valleys Council,2018-19,,2019-06-30,2019-11-21,,,,capacity_metric,pre_event_capacity,cash_expense_cover_ratio,,cash_expense_cover_ratio=13.84 months,,,,,,,,,,cash_expense_cover_ratio,13.84,months,whole-council audited financial statements,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,pre_Dunns_Road_fire_capacity_candidate,NO,Snowy Valleys Council 2018-19 Financial Statements,https://www.snowyvalleys.nsw.gov.au/files/assets/public/your-council/financial-statements/2018-2019-financial-statements.pdf,Performance ratios,
SVC-014,Snowy Valleys Council,2018-19,,2019-06-30,2019-11-21,,,,capacity_publication_timing,capacity_timing,financial_statement_availability,,"2018/19 financial statements were formally presented 21 Nov 2019, before the Dunns Road fire ignition on 28 Dec 2019.",,,,,,,,,,,,,,,,,,,,official_council_records,official_primary_source,public_source_verified,operationally_available_pre_event,NO,Snowy Valleys Council financial statement presentation,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/20191121/20191121-minutes-ordinary-council.pdf,Financial statements,
SVC-015,Snowy Valleys Council,2018-19,2019-03-31,,2019-05-16,,,Q3,capital_program_snapshot,pre_event_revision_baseline,Q3_capital_program,total capital program,"Adopted capital budget 26,402,915; revised budget before Q3 20,485,861; recommended Q3 variations +2,237,639; proposed revised capital budget 22,723,500.",,,26402915,,2237639,22723500,,,,,,,,,,,mixed_capital_program,pre_Dunns_Road_fire_non_disaster,,official_qbr,official_primary_source,verified,strong_pre_event_non_disaster_revision_baseline,NO,Snowy Valleys QBR as at 31 March 2019,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/council-meeting-agendas/20190516-business-paper-ordinary-council.pdf,Item 9.6,
SVC-016,Snowy Valleys Council,2018-19,2019-03-31,,2019-05-16,,Capital General,Q3,project_budget_revision,pre_event_revision_baseline,Q3_project_revision,capital project/program line,Pre-Q3 budget=3883082; proposed=5851749; Q3 variation=1968667; YTD spend=2022620,Broad capital-general allocation expanded.,,3883082,,1968667,5851749,2022620,,,,,,,,,,ordinary_candidate_or_program,pre_Dunns_Road_fire_non_disaster,not_applicable_pre_event,official_qbr,official_primary_source,verified,pre_event_non_disaster_rephasing_example,NO,Snowy Valleys QBR as at 31 March 2019,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/council-meeting-agendas/20190516-business-paper-ordinary-council.pdf,Item 9.6 capital works adjustment table,
SVC-017,Snowy Valleys Council,2018-19,2019-03-31,,2019-05-16,,Capital Transport,Q3,project_budget_revision,pre_event_revision_baseline,Q3_project_revision,capital project/program line,Pre-Q3 budget=7137476; proposed=7792274; Q3 variation=654798; YTD spend=3258194,Broad transport allocation expanded.,,7137476,,654798,7792274,3258194,,,,,,,,,,ordinary_candidate_or_program,pre_Dunns_Road_fire_non_disaster,not_applicable_pre_event,official_qbr,official_primary_source,verified,pre_event_non_disaster_rephasing_example,NO,Snowy Valleys QBR as at 31 March 2019,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/council-meeting-agendas/20190516-business-paper-ordinary-council.pdf,Item 9.6 capital works adjustment table,
